TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE
g_g004671,g004671,1;2;3;4;6
g_g004678,g004678,2;24;26;4;6
g_g004681,g004681,21;22;24
g_g004688,g004688,22;24;26;3;5
g_g004701,g004701,1;11;2;3;4
g_g004707,g004707,22;26;7;8
g_g004714,g004714,21
g_g004719,g004719,1;4;9
g_g004722,g004722,1;22;23;26
g_g004723,g004723,22
g_g004731,g004731,2;22;24;6;9
g_g004740,g004740,10;21;22;23;26
g_g004754,g004754,12;2;22;24;3
g_g004762,g004762,1;2;3;4;6;24
g_g004766,g004766,1;3;10;28;21;22;23;24;26
g_g004772,g004772,2
g_g004776,g004776,22;24;4;6
g_g004781,g004781,11;2;22;27;4
g_g004810,g004810,21;23;26;4
g_g004815,g004815,2;4;6;22;7;24;26
g_g004816,g004816,10;22;26;5
g_g004822,g004822,11;5;8
g_g004826,g004826,1;22;24;4;5
g_g004828,g004828,21;22;26;3;6
g_g004831,g004831,22;3
g_g004839,g004839,21;22;23;24;3
g_g004849,g004849,10;21;3
g_g004852,g004852,1;22;3;6;9
g_g004853,g004853,21;22;23;24;4
g_g004865,g004865,1;3;6;7;9
g_g004869,g004869,21;22;24;26;4
g_g004877,g004877,21;22;23;26
g_g004879,g004879,21;22;23;24;26;27;10
g_g004886,g004886,1;22;4;6;7
g_g004893,g004893,1;10;23;4;5
g_g004904,g004904,22;23;24;26;27
g_g004905,g004905,21;24;4
g_g004906,g004906,4;5;9
g_g004909,g004909,4;6;1;22
g_g004915,g004915,1;22;6
g_g004916,g004916,1;3;11;6;22
g_g004920,g004920,1;5
g_g004925,g004925,2;23;5;6
g_g004926,g004926,12;22;23;3;6
g_g004955,g004955,1;11;2;22;3
g_g004961,g004961,10;2;3;4;6
g_g004971,g004971,22;24;5;6;9
g_g004975,g004975,2;4;9
g_g004976,g004976,1;11;2;23;6
g_g004977,g004977,22;24;26;5;8
g_g004993,g004993,27;4;6
g_g004994,g004994,5;1;7
g_g005012,g005012,2;22;6;9
g_g005034,g005034,22;6
g_g005053,g005053,21;22;23;4
g_g005056,g005056,1;3;6;11;22;23;13
g_g005060,g005060,12;22;26;3;6
g_g005076,g005076,10;2;22;4;8
g_g005080,g005080,22;4;5;7
g_g005081,g005081,7;4;22;1;2;3;12;24;26;6;11
g_g005083,g005083,22;3;4;6
g_g005094,g005094,2;22;26
g_g005105,g005105,22;23;24;26;4
g_g005114,g005114,1;3;4;12;22;9
g_g005119,g005119,10;21;4;5
g_g005127,g005127,1;23;6
g_g005153,g005153,5;8;9;21;22;23;24;26;27;28
g_g005160,g005160,22;23;24;26;27
g_g005164,g005164,1;10;11;3;6
g_g005165,g005165,25;7
g_g005167,g005167,2;21;22;24;3
g_g005170,g005170,2;6;7;9;22;23;26
g_g005171,g005171,1;2;4;5;6;7;9;22;24;26;27
g_g005173,g005173,21;22;24;26;27
g_g005175,g005175,1;22;26
g_g005187,g005187,1;22;23;26;4
g_g005198,g005198,12;2;3;6;8
g_g005200,g005200,1;2;22;26;3
g_g005206,g005206,1;11;13;21;22
g_g005209,g005209,1;2;3;4;6
g_g005218,g005218,10;22;23;9;11;1
g_g005219,g005219,2;21;22;3
g_g005225,g005225,1;22;5;7;9
g_g005243,g005243,2;22;26;5;7
g_g005250,g005250,12;3;5;6;9
g_g005254,g005254,2;21;22;24;8
g_g005259,g005259,6;22;26
g_g005266,g005266,1;2;22;5;6
g_g005270,g005270,11;2;26;3;9
g_g005271,g005271,11;2;21;6
g_g005273,g005273,5;3;24;5;21;5;6;9;1;4;4;7;6;5;7;23;1
g_g005280,g005280,2;21;24;4;6
g_g005282,g005282,10;21;22;23;26
g_g005297,g005297,1;6;2;28;3;13
g_g005299,g005299,1;2;3;4;6
g_g005300,g005300,1;2;23
g_g005302,g005302,1;2;3;4;6
g_g005303,g005303,2;22;23;6;9
g_g005310,g005310,10;2;22;23;26
g_g005319,g005319,1;11;4;6;9
g_g005330,g005330,22;23;5;6
g_g005358,g005358,1;22;24;26;6
g_g005372,g005372,1;2;3;4;9
g_g005377,g005377,21;24;27;5;8
g_g005387,g005387,12;22;3
g_g005391,g005391,11;2;23
g_g005392,g005392,11;12;23;3;6
g_g005395,g005395,2;27;4
g_g005398,g005398,3;4;6;11;22;26;2
g_g005400,g005400,13;2;3;6
g_g005402,g005402,11;2;4;6;9
g_g005415,g005415,2;22;24;26;3
g_g005419,g005419,2;22;26
g_g005438,g005438,21;2;23;22;10;26;3;4;24
g_g005447,g005447,1;2;22;4;6
g_g005454,g005454,1;2;26;4;6
g_g005455,g005455,1;22;6
g_g005461,g005461,1;10;2;3;6
g_g005465,g005465,1;6
g_g005537,g005537,21;22;3
g_g005541,g005541,13;21;22;26;6
g_g005542,g005542,12;2;22;26
g_g005544,g005544,1;22;26
g_g005548,g005548,22;26;4;5;7
g_g005549,g005549,2;22
g_g005552,g005552,1;2;3;4
g_g005554,g005554,4;6
g_g005555,g005555,10;22;4;7
g_g005559,g005559,2;4
g_g005562,g005562,11;3;4
g_g005564,g005564,2;21;22
g_g005565,g005565,1;28
g_g005567,g005567,1;11;22;5
g_g005568,g005568,12;2;22;3;4
g_g005569,g005569,10;2;21
g_g005572,g005572,22;26;27;3;5
g_g005573,g005573,4;5
g_g005574,g005574,2;21;22;5;9
g_g005576,g005576,1;13;21;3
g_g005578,g005578,2;4
g_g005579,g005579,5;6
g_g005580,g005580,1;27;6
g_g005581,g005581,22;26;3;4;6
g_g005583,g005583,4;21;22;25;27;2
g_g005589,g005589,4;7
g_g005590,g005590,22;28;3;4;5
g_g005591,g005591,2;22
g_g005593,g005593,22;24;26;27;4
g_g005594,g005594,4;6;22;26;1
g_g005597,g005597,4
g_g005599,g005599,2;22;23;2
g_g005601,g005601,1;6
g_g005602,g005602,11;22;4;6;9
g_g005681,g005681,21;22;27;5
g_g005683,g005683,1;11
g_g005684,g005684,1;2;26;27;28
g_g005692,g005692,10;2;22;26;6
g_g005694,g005694,1;22;23;24;26
g_g005701,g005701,22;3;4;6;7
g_g005704,g005704,1;22;24;3;6
g_g005707,g005707,10;2;4;5;7
g_g005708,g005708,1;2;22
g_g005709,g005709,1;10;4;5;7
g_g005711,g005711,22;23;24;26;4
g_g005716,g005716,1;22;4
g_g005725,g005725,1;22;23;26;4
g_g005742,g005742,22;23;28;6
g_g005745,g005745,2;3;4;5;6
g_g005746,g005746,22;3;4;6
g_g005750,g005750,22;24;27;3;6
g_g005754,g005754,21;22;24;3
g_g005762,g005762,1;22;26;27;3
g_g005783,g005783,1;10;12;2;22
g_g005786,g005786,22;24;3;8;9
g_g005791,g005791,23;24;22;1
g_g005793,g005793,27;24;3;28
g_g005794,g005794,21;22;24;4
g_g005795,g005795,21;6
g_g005798,g005798,4;9;6
g_g005806,g005806,21;22;24;26;6
g_g005807,g005807,22;23;26;7
g_g005808,g005808,23;22;24;22;21;2;7;6;23;4;2;22;23
g_g005809,g005809,11;22;24;3
g_g005811,g005811,22;26;4;6
g_g005812,g005812,1;2;21;22;23;26
g_g005814,g005814,1;4;3;6;22;27
g_g005815,g005815,1;12;3
g_g005817,g005817,1;22;24;26;3
g_g005828,g005828,2;23;4;5;9
g_g005838,g005838,22;3
g_g005840,g005840,1;2;4;6;9
g_g005841,g005841,2;3;5;6;9
g_g005843,g005843,1;2;3;4;6
g_g005844,g005844,1;2;22;8
g_g005855,g005855,21;22;3;4;6
g_g005868,g005868,2;26;4;5;6
g_g005889,g005889,2;5
g_g005895,g005895,22;5
g_g005899,g005899,22;24;26;6;7
g_g005905,g005905,1;21;22;4;5
g_g005913,g005913,10;2
g_g005920,g005920,1;22;26;6;9;4
g_g005921,g005921,1;21;23;4;6
g_g005925,g005925,1;2;3;4;5
g_g005932,g005932,1;11;2;3;7
g_g005952,g005952,2;22;26;6
g_g005954,g005954,2;9;22;26;21
g_g005959,g005959,1;2;22;28;4
g_g005960,g005960,22;26;9
g_g005965,g005965,2;4
g_g005967,g005967,1;22;24;26
g_g005972,g005972,22;27;4
g_g005974,g005974,22;6;9
g_g005975,g005975,10;12;21;22;3
g_g005978,g005978,3;24;26;22;27;6;10;1
g_g005982,g005982,2;3;4;6;7
g_g005990,g005990,1;2;3;4;6;7;9;11;12;13;22;23;24;26;27;28;21
g_g005992,g005992,11;21;22;23;24
g_g006003,g006003,1;10;2;3;5
g_g006020,g006020,5
g_g006023,g006023,2;22;26;4;9
g_g006027,g006027,10;2;22;26;5
g_g006029,g006029,1;2;22;5
g_g006055,g006055,1;12;22;26;28
g_g006057,g006057,10;22;23;26;5
g_g006061,g006061,1;12;2;5
g_g006065,g006065,2;22
g_g006076,g006076,1;12;2;4;6
g_g006084,g006084,10;13;2;3;6
g_g006092,g006092,10;2;22;5;9
g_g006096,g006096,22;26;4;6
g_g006100,g006100,22;21;28;26;8;2;1;4;5;23;10;6;12;27
g_g006101,g006101,22;24;5
g_g006102,g006102,21;3
g_g006114,g006114,2;22;26;3;7
g_g006130,g006130,3;6;23;22
g_g006132,g006132,1;4;5;6;7
g_g006135,g006135,10;3;6
g_g006137,g006137,22;23;5
g_g006142,g006142,2;6
g_g006151,g006151,12;21;22;23;4
g_g006152,g006152,2;22;6
g_g006161,g006161,1;12;2;22;26
g_g006163,g006163,8
g_g006168,g006168,2;22;23;6;7
g_g006175,g006175,2;4;6;22
g_g006179,g006179,1;10;2
g_g006180,g006180,1;2;3;4;7
g_g006181,g006181,1;2;3;4
g_g006189,g006189,22;3
g_g006190,g006190,2;9
g_g006196,g006196,21;22;23;10;2;24;26;27;1;6
g_g006197,g006197,10;2;21;23;9
g_g006201,g006201,1;3;4;6;7
g_g006210,g006210,1;23;26;4
g_g006212,g006212,5;7
g_g006213,g006213,6;2;23;26;22;10;24;4;5
g_g006214,g006214,22;5;7;4;5;23;26;28;5;22
g_g006223,g006223,21;22;27;5
g_g006227,g006227,21;22;23;27;28
g_g006231,g006231,1;22;26;9
g_g006249,g006249,1;2;3;4;5
g_g006256,g006256,1;10;2;6;9
g_g006260,g006260,1;2;22;4
g_g006265,g006265,1;4;22
g_g006280,g006280,1;12;13;22;5
g_g006287,g006287,1;21;22;23;6
g_g006322,g006322,1;10;2;21;3
g_g006323,g006323,12;21;22;24;27
g_g006325,g006325,1;12;2;5;6
g_g006330,g006330,10;2;22;23;6
g_g006331,g006331,2;27;26;24;22;23
g_g006359,g006359,1;22;6;9
g_g006363,g006363,2
g_g006367,g006367,2;3;4;6
g_g006372,g006372,1;22;4;5
g_g006376,g006376,13;24;26;3;6
g_g006378,g006378,2;6;9
g_g006393,g006393,2;21;22;24;26
g_g006402,g006402,1;4;6
g_g006414,g006414,1;23;24;26;5
g_g006442,g006442,1;2;22;26;6
g_g006447,g006447,21;3;6
g_g006459,g006459,22;3;4;5;9
g_g006460,g006460,1;21;22;4;6
g_g006461,g006461,1;2;4;6;9
g_g006462,g006462,22;23;24;26;4
g_g006465,g006465,1;21;22;25;28
g_g006468,g006468,2
g_g006469,g006469,3;4;6;11;21;22;26
g_g006470,g006470,1;2;3;4;5
g_g006473,g006473,21;13;3;28
g_g006475,g006475,22;4;6;9
g_g006477,g006477,1;2;3;6;9
g_g006482,g006482,12;22;24;3;4
g_g006489,g006489,1;22;3;6
g_g006492,g006492,12;22;3;26;1;6
g_g006496,g006496,1;10;11;12;9
g_g006497,g006497,11;3;5;6;9
g_g006510,g006510,10;2;21;24;6
g_g006516,g006516,5;4;1;7
g_g006517,g006517,23;3;6;9
g_g006523,g006523,11;21;6
g_g006524,g006524,22;24;26;5;7
g_g006529,g006529,1;22;5
g_g006548,g006548,10;2;22;23
g_g006578,g006578,2;22;23;6
g_g006588,g006588,5;6;22;1;27;26;28;5
g_g006601,g006601,22;25;26;3;9
g_g006606,g006606,27;24
g_g006629,g006629,1;2;21;27;6
g_g006651,g006651,6;22
g_g006666,g006666,1;2;3;4;6
g_g006668,g006668,1;21;22;6
g_g006677,g006677,1;22;3;4;6
g_g006698,g006698,4;6;1;2
g_g006715,g006715,11;2;26
g_g006718,g006718,12;21;22;24;26
g_g006725,g006725,3;4;24;22;26;1;21;13
g_g006730,g006730,22;1;2;6
g_g006739,g006739,1;10;2;3;7
g_g006741,g006741,12;22;23;24;26
g_g006764,g006764,21;22;4;6
g_g006768,g006768,11;21;22;24;27
g_g006775,g006775,2;21;22;23;5
g_g006777,g006777,3;6;8;9
g_g006785,g006785,2;1;3;23;6;4;11;22
g_g006787,g006787,1;2;4;6;7;23;24;21;22
g_g006800,g006800,1;2;21;24;23;27
g_g006803,g006803,22;26;9
g_g006805,g006805,2;22;23;3;6
g_g006807,g006807,1;22;23;5
g_g006812,g006812,28;3
g_g006818,g006818,1;12;2;6;9
g_g006822,g006822,1;3;5;12;21;24
g_g006828,g006828,12;2;3;8;9
g_g006831,g006831,21;22;23;24;6
g_g006834,g006834,1;12;22;3;4
g_g006835,g006835,1;22;24;26;3
g_g006836,g006836,1;12;2;23;4
g_g006842,g006842,6
g_g006843,g006843,1;2;4
g_g006844,g006844,11;13;28
g_g006859,g006859,2;22;26;3;6
g_g006860,g006860,2;21;22;4;6
g_g006861,g006861,12;2;21;25;3
g_g006877,g006877,1;13;2;22;4
g_g006893,g006893,1;10;9
g_g006910,g006910,22;24;4;6
g_g006913,g006913,1;21;3;4;6
g_g006921,g006921,5;6;1;22;23;12;26;21
g_g006925,g006925,22;3;4;5
g_g006945,g006945,1;22;26;5;6
g_g006946,g006946,3;4;12;11;22;27;1
g_g006947,g006947,11;21;22;3;6
g_g006954,g006954,2;22;6
g_g006961,g006961,13;21;24;28;5
g_g006962,g006962,24
g_g006971,g006971,6;9;4;21;22;24;26
g_g006974,g006974,13;24;27;3;5
g_g006975,g006975,2;22
g_g006976,g006976,1;2;22;5;9
g_g006983,g006983,1;2;5;6;23
g_g006986,g006986,22;23;6
g_g006989,g006989,1;21;22;4;7
g_g006996,g006996,1;10;22;25;26
g_g006999,g006999,1;26;22;12;5;6
g_g007007,g007007,21;22;27;28;5
g_g007008,g007008,2;22;23;3;6
g_g007012,g007012,1;22;4;5;7
g_g007013,g007013,2;21;22;3;6
g_g007015,g007015,1;2;2;4;1;7;2;6;27;1;24;2;27;4
g_g007017,g007017,22;23;4;5;9
g_g007022,g007022,22;4;9
g_g007029,g007029,23;24;7
g_g007033,g007033,12;6;8
g_g007035,g007035,10;22;24;26;6
g_g007037,g007037,1;21;22;23;3
g_g007038,g007038,1;22;23;26
g_g007041,g007041,9
g_g007052,g007052,22;26;6;7
g_g007054,g007054,22;26;13;2
g_g007056,g007056,22;23
g_g007058,g007058,12;2;22;24;6
g_g007074,g007074,22;4;6
g_g007086,g007086,12;2;21;26;3
g_g007099,g007099,21;22;3;6;9
g_g007104,g007104,22;3
g_g007105,g007105,1;2;3;6;7
g_g007120,g007120,1;12;2;21;22
g_g007122,g007122,1;12;2;23;3
g_g007123,g007123,22;23;24;26;27
g_g007152,g007152,5;1
g_g007157,g007157,22;23;24;26
g_g007163,g007163,13;26;6
g_g007175,g007175,1;21;22
g_g007176,g007176,1;12;4;6;9
g_g007180,g007180,2;4;6
g_g007196,g007196,2;22;23;26;3
g_g007199,g007199,21;22;24;5;9
g_g007208,g007208,12;21;22;28;6
g_g007209,g007209,1;11;2;5;8
g_g007213,g007213,10;2
g_g007215,g007215,1;2;22;5
g_g007218,g007218,22;23
g_g007223,g007223,12;22;24;25;9
g_g007224,g007224,10;12;22;26
g_g007225,g007225,22;23;26;4
g_g007226,g007226,1;12;21;4;6
g_g007227,g007227,1;21;24;3;4
g_g007228,g007228,10;12;21;28;3
g_g007230,g007230,12;22;26;3;6
g_g007231,g007231,1;2;5;7;8
g_g007232,g007232,1;22;24;26;4
g_g007236,g007236,21;22;27;28;3
g_g007244,g007244,28
g_g007248,g007248,21;22;26;4;6
g_g007258,g007258,22;4;6;7
g_g007308,g007308,22;24;26;27;28
g_g007309,g007309,1;2
g_g007310,g007310,11;2;21;24;27
g_g007312,g007312,22;21;23;24;27;2;4;6;3
g_g007330,g007330,2;6
g_g007336,g007336,12;2;22;26;3
g_g007337,g007337,2;4
g_g007338,g007338,22;26;4;6
g_g007339,g007339,22;26;4
g_g007340,g007340,2;26;4
g_g007342,g007342,21;4
g_g007346,g007346,1;22;4
g_g007347,g007347,1;26;6
g_g007348,g007348,1;24
g_g007351,g007351,2;26;4
g_g007352,g007352,4;5;8
g_g007353,g007353,21;22;3
g_g007354,g007354,21;22;24;3;4
g_g007355,g007355,2;21;22;6
g_g007360,g007360,2;3;5;6;9
g_g007363,g007363,21;24;26;27;8
g_g007364,g007364,10;12;13;3;4
g_g007366,g007366,1;24
g_g007368,g007368,26;4;5
g_g007369,g007369,10;2;3;4;9
g_g007371,g007371,2;22;4;6
g_g007373,g007373,2;7
g_g007374,g007374,10;4
g_g007376,g007376,22;26;5;6
g_g007377,g007377,22;24;26;27;4
g_g007378,g007378,1;11;2
g_g007380,g007380,13;21;24;3;4
g_g007381,g007381,1;21;27;4
g_g007383,g007383,27;4;6
g_g007386,g007386,10;2;5
g_g007389,g007389,4;8
g_g007393,g007393,2;21;3;4;6
g_g007395,g007395,2;4;7
g_g007396,g007396,21;22;9
g_g007401,g007401,22;4
g_g007404,g007404,1;24;3
g_g007405,g007405,2;4
g_g007407,g007407,21;4
g_g007410,g007410,2;22;4
g_g007411,g007411,2;4;9
g_g007412,g007412,11;2;4;6
g_g007413,g007413,22;24;4;5;6
g_g007414,g007414,1;22;9
g_g007416,g007416,4;6
g_g007417,g007417,1;22;3
g_g007420,g007420,22;4
g_g007432,g007432,2;3;4;5;6
g_g007433,g007433,1;2;22;24;26
g_g007434,g007434,1;2;3;4;6;12;21;22;24;26;27;28
g_g007435,g007435,12;22;26;4;6
g_g007454,g007454,4;3;6;1;12;1;13;21;22;4;26
g_g007476,g007476,2;22;26;6
g_g007513,g007513,1;10;2;21;6
g_g007514,g007514,3;10;21;4;26;22;1;27;5;24;24;24;24
g_g007515,g007515,27;22;23
g_g007523,g007523,1;22;26;4
g_g007524,g007524,10;13;3;4;8
g_g007528,g007528,11;22;24;26;3
g_g007535,g007535,24;28;5;7
g_g007536,g007536,22;4;26
g_g007537,g007537,1;2;5;6;7
g_g007538,g007538,7;21;22;7;23;23;1
g_g007539,g007539,9
g_g007540,g007540,2;22;5
g_g007546,g007546,22;24;26
g_g007565,g007565,12;22;23;6;9
g_g007576,g007576,1;2;22;24;26;27;1
g_g007596,g007596,1;22;5
g_g007614,g007614,5;21;4
g_g007622,g007622,22;11;6
g_g007628,g007628,1;2;21;4;6
g_g007644,g007644,1;11;2;21;23
g_g007671,g007671,1;22;24;5;8
g_g007675,g007675,2;3;4;6;9
g_g007679,g007679,1;3;22
g_g007681,g007681,13;22;3;4;6
g_g007684,g007684,1;22;9
g_g007690,g007690,1;10;21
g_g007694,g007694,4;26;6;10;22;10
g_g007704,g007704,22;24;5
g_g007718,g007718,11;6
g_g007727,g007727,1;6;9
g_g007729,g007729,1;2;21;22;6
g_g007748,g007748,2;22
g_g007757,g007757,22;24;26;4;6
g_g007762,g007762,22;5;12
g_g007765,g007765,1;12;2;22;6
g_g007773,g007773,1;22;24;4
g_g007774,g007774,4;8
g_g007776,g007776,2;4
g_g007779,g007779,2;22;26
g_g007780,g007780,11;2;6
g_g007785,g007785,21;22;6
g_g007786,g007786,1;3
g_g007787,g007787,2;21;4
g_g007789,g007789,2;21;22;24;26
g_g007792,g007792,24;4;7
g_g007793,g007793,2;22;26;6
g_g007807,g007807,3
g_g007810,g007810,21;22;7;4;1
g_g007884,g007884,1;22;26;4
g_g007895,g007895,12;22;24;3;4
g_g007932,g007932,1;22;27;26;24;4
g_g007936,g007936,10;12;24;3;4
g_g007947,g007947,22;4;22;22;22;2;2;2;22;4
g_g007984,g007984,1;3;5;8;9;10;21;24;27;28;22;26
g_g007992,g007992,1;22;26;5
g_g007993,g007993,1;2;22;26;4
g_g008035,g008035,1;2;22;4;7
g_g008048,g008048,3
g_g008051,g008051,1;2;21;22;4
g_g008055,g008055,2;22;4;6
g_g008062,g008062,21;22;26;5;2;4;3;6
g_g008090,g008090,1;2;22;3;6
g_g008098,g008098,1;2;22;26;4
g_g008104,g008104,2;22;26;6
g_g008106,g008106,22;4;1;24;22;21;1;2;9
g_g008141,g008141,1;2;3;4;6
g_g008176,g008176,1;2;22;1
g_g008219,g008219,11;12;2;22;3
g_g008224,g008224,1;22
g_g008283,g008283,3;2;1;6;24
g_g008284,g008284,2;22;26;5;6
g_g008304,g008304,1;2;22;6
g_g008330,g008330,26;4;1;22
g_g008332,g008332,21;22;24;26;27
g_g008338,g008338,2;3;7
g_g008368,g008368,1;10;2
g_g008382,g008382,2;22;4
g_g008383,g008383,1;22;26;27;4
g_g008402,g008402,3;1;6;22;26;9;21;10
g_g008405,g008405,1;2;22;26;4
g_g008421,g008421,1;11;27;3;6
g_g008429,g008429,1;10;22;4;6
g_g008434,g008434,13;3;4;6
g_g008435,g008435,1;2;23;4;6
g_g008471,g008471,2;1;11;4;22;6;21;27
g_g008514,g008514,1;3;4;5;6;7;21;22;27;26;24
g_g008520,g008520,11;3;4;5;9
g_g008528,g008528,23;23;24;23;4
g_g008531,g008531,1;2;22;26;6
g_g008603,g008603,1;6;11;21;22;24;7
g_g008626,g008626,12;27;3;6;9
g_g008644,g008644,22;26;27;3;6
g_g008659,g008659,25
g_g008664,g008664,1;12;2;21;22
g_g008681,g008681,3
g_g008701,g008701,21;22;23;24;26
g_g008733,g008733,3;13;22;9
g_g008737,g008737,1;21;26;7
g_g008763,g008763,1;4;6;7;22
g_g008781,g008781,1;6
g_g008789,g008789,22;27;3;4;6
g_g008798,g008798,21;26;4;6
g_g008812,g008812,21;22;23;24;26
g_g008830,g008830,21;22;23;6;9
g_g008859,g008859,1;9;22;5
g_g008863,g008863,6;9
g_g008866,g008866,1;12;2;22;3
g_g008873,g008873,11;2;6
g_g008878,g008878,22;5
g_g008895,g008895,1;22;26
g_g008902,g008902,1;2;22;4;6
g_g008906,g008906,1;22;21;26
g_g008925,g008925,21;23;3;5;6
g_g008928,g008928,21;6
g_g008932,g008932,1;11
g_g008968,g008968,2;21;24;26;3
g_g009026,g009026,1;2;3;6;9;21;22;24;27
g_g009034,g009034,22;6
g_g009114,g009114,1;22;26;5;6
g_g009161,g009161,9;1;22
g_g009194,g009194,3;28;27;24;22
g_g009210,g009210,1;12;2;21;22
g_g009219,g009219,21;22;26
g_g009232,g009232,1;2;22;26;4
g_g009233,g009233,22;24;26;4;6
g_g009266,g009266,12;3;4;6;7
g_g009267,g009267,13;3;10
g_g009273,g009273,1;22
g_g009283,g009283,6;22;26
g_g009291,g009291,1;12;22;3;4
g_g009320,g009320,1;6;4;22
g_g009325,g009325,22;23;24;26;27
g_g009329,g009329,2;22
g_g009332,g009332,13;22;26
g_g009335,g009335,1;22;26;4
g_g009348,g009348,22
g_g009355,g009355,4;6
g_g009360,g009360,1;21;4
g_g009362,g009362,22;27;3;4
g_g009365,g009365,2;22;24;26
g_g009367,g009367,4
g_g009368,g009368,10;2;24
g_g009370,g009370,2;4
g_g009372,g009372,1;22;26;4
g_g009401,g009401,22;4;5
g_g009414,g009414,22;21;6;26;2;1
g_g009442,g009442,22;9
g_g009465,g009465,11;3;4
g_g009482,g009482,22;4;1;6
g_g009503,g009503,2;3;1;6;9;11;22;24;27;21;28
g_g009526,g009526,1
g_g009533,g009533,1;21;22;3;5
g_g009557,g009557,22;26
g_g009573,g009573,13
g_g009577,g009577,1;2;3;4;5
g_g009630,g009630,12;22;5;6;9
g_g009639,g009639,1;10;2;24;4
g_g009661,g009661,22;2;7;6;1;4;27;26;21;3
g_g009732,g009732,1;11;2;5;6
g_g009738,g009738,1;2;22;23;6
g_g009745,g009745,9;4;6;22
g_g009768,g009768,22;24;26;3;5
g_g009771,g009771,10;2;6
g_g009783,g009783,1;22;4;5;6
g_g009798,g009798,12;2;22;3
g_g009802,g009802,1;2;22;26;6
g_g009815,g009815,4;3;6;22;26;25;21
g_g009819,g009819,1;21
g_g009821,g009821,21;22;24;4
g_g009858,g009858,1;2;21;22;11;26;4;3
g_g009864,g009864,3;1;6;13
g_g009879,g009879,1;22;4
g_g009898,g009898,24;9
g_g009913,g009913,22;25;26
g_g009929,g009929,1;11;2;22
g_g009931,g009931,1;12;22;24;26
g_g009962,g009962,1;11;3;6;9
g_g009973,g009973,1;11;22;4;6
g_g010002,g010002,1;2;22;4
g_g010037,g010037,1;22
g_g010043,g010043,1;12;2;22;4
g_g010044,g010044,1;2;21;22;4
g_g010107,g010107,28;11
g_g010119,g010119,22
g_g010153,g010153,1;9;22
g_g010164,g010164,21;22;26
g_g010200,g010200,2;22;6
g_g010210,g010210,1;2;22;6
g_g010218,g010218,1;2;24;26;4
g_g010222,g010222,1;28;3
g_g010224,g010224,10;21;22;5;7
g_g010248,g010248,2;6
g_g010256,g010256,2;8;22;27;26
g_g010282,g010282,4;5;9;26;22;24;27;21
g_g010342,g010342,3;6
g_g010348,g010348,1;2;22;28
g_g010357,g010357,13;21;22;26;3
g_g010391,g010391,2;10;21;22;23;26
g_g010401,g010401,1;12;22;5
g_g010407,g010407,1;2;22;26;6
g_g010412,g010412,2
g_g010413,g010413,5;5;13;13;22;22
g_g010415,g010415,11;2;3;4;6
g_g010423,g010423,10;21;22;26;5
g_g010430,g010430,2
g_g010439,g010439,12;22;25;6
g_g010441,g010441,21;24;27;4
g_g010442,g010442,1;22;27;26;24
g_g010444,g010444,1;4
g_g010456,g010456,1;4
g_g010458,g010458,1;24;4
g_g010461,g010461,1;12;22;4
g_g010464,g010464,22;26;4
g_g010476,g010476,1;2;4;21;5;21;1;4;21;21;21;21;21
g_g010477,g010477,1;22;24;9
g_g010483,g010483,2
g_g010492,g010492,1;2;22;23;24
g_g010506,g010506,1;22;26;4
g_g010508,g010508,22;21;4;6;2
g_g010510,g010510,11;22;26;3;6
g_g010515,g010515,22;4
g_g010521,g010521,2;3;6;9
g_g010526,g010526,1;22
g_g010545,g010545,4;5;22;27
g_g010552,g010552,1;2;3;4;5
g_g010557,g010557,3;12;1
g_g010569,g010569,1;22;24;5
g_g010573,g010573,1;3
g_g010594,g010594,1;2;22;26;6
g_g010599,g010599,1;2;22;24;6
g_g010601,g010601,11;6;9
g_g010617,g010617,4;5
g_g010624,g010624,1;12;2;26;4
g_g010633,g010633,1;21;3;4;7
g_g010635,g010635,1;2;22;26;6
g_g010656,g010656,2;6;9;12;26;23;22;11;10;5;4;3;1;24;13
g_g010657,g010657,21;22;27
g_g010673,g010673,1;21;24;26;4
g_g010674,g010674,13;3;4
g_g010703,g010703,3
g_g010705,g010705,4;2;4;5;6;7;9;11;12;22;24;26;28
g_g010717,g010717,12;22;26;3;4
g_g010733,g010733,4;21;22;27
g_g010735,g010735,1;22;26
g_g010743,g010743,1;2;22;27;4
g_g010747,g010747,1;4;26;22;6
g_g010752,g010752,22;27;3
g_g010757,g010757,12;2;3;4;6
g_g010759,g010759,12;2;24;3;6
g_g010773,g010773,1;2;3;4;12;28
g_g010776,g010776,1;2;24;28;5
g_g010780,g010780,22;21;26;2;4
g_g010781,g010781,2;25;4;9
g_g010785,g010785,1;3;6
g_g010799,g010799,22;8
g_g010805,g010805,2
g_g010807,g010807,1;22;6
g_g010811,g010811,1;21;22;6;9
g_g010816,g010816,22;23;24;26;27
g_g010824,g010824,28;3
g_g010835,g010835,2;21;22;24
g_g010836,g010836,22;26;6;7;9
g_g010838,g010838,1;2;22;26;6
g_g010840,g010840,1;12;22;3;4
g_g010847,g010847,1;2;22;24;27
g_g010850,g010850,3;5;6;21;24
g_g010859,g010859,2;3;6;7;9
g_g010860,g010860,1;22;6
g_g010864,g010864,1;4;22;9;26;24;27;28
g_g010870,g010870,1;2;21;6;9
